Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0,0.0,0.0,0.0,0.0,Chimpanzee
0,0.0,52.35381249,64.14357373,64.45256549,Gorilla
0,52.35381249,0.0,15.14734129,16.88011348,Human
0,64.14357373,15.14734129,0.0,9.636098265,Marmoset
0,64.45256549,16.88011348,9.636098265,0.0,Rhesus
