Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,2.337956407,3.675708755,2.162943464,22.40827361,Chimpanzee
2.337956407,0.0,4.012927325,1.808664766,22.02622564,Gorilla
3.675708755,4.012927325,0.0,3.911990708,25.08706823,Human
2.162943464,1.808664766,3.911990708,0.0,22.88872899,Marmoset
22.40827361,22.02622564,25.08706823,22.88872899,0.0,Rhesus
