Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,42.34731195,52.26645042,39.29610655,39.21330922,Chimpanzee
42.34731195,0.0,17.20276878,35.56673146,21.86268766,Gorilla
52.26645042,17.20276878,0.0,47.6235248,34.72804165,Human
39.29610655,35.56673146,47.6235248,0.0,29.55307957,Marmoset
39.21330922,21.86268766,34.72804165,29.55307957,0.0,Rhesus
