Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,9.563963122,48.93177643,66.853598,50.17939322,Chimpanzee
9.563963122,0.0,57.46074381,69.76321668,58.06844114,Gorilla
48.93177643,57.46074381,0.0,57.67312717,15.75035848,Human
66.853598,69.76321668,57.67312717,0.0,57.09825417,Marmoset
50.17939322,58.06844114,15.75035848,57.09825417,0.0,Rhesus
