Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,25.17229708,6.858035907,5.452785093,40.63978966,Chimpanzee
25.17229708,0.0,22.72889638,24.94077055,17.20483882,Gorilla
6.858035907,22.72889638,0.0,7.527897185,38.07724825,Human
5.452785093,24.94077055,7.527897185,0.0,40.66480759,Marmoset
40.63978966,17.20483882,38.07724825,40.66480759,0.0,Rhesus
