Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,13.39825097,22.69565149,19.65994531,30.01142961,Chimpanzee
13.39825097,0.0,29.30245551,26.05625752,35.50339109,Gorilla
22.69565149,29.30245551,0.0,7.347667137,22.26770226,Human
19.65994531,26.05625752,7.347667137,0.0,16.77732281,Marmoset
30.01142961,35.50339109,22.26770226,16.77732281,0.0,Rhesus
