Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,3.614076416,19.14325812,14.22843571,18.6321163,Chimpanzee
3.614076416,0.0,16.56656024,11.71106832,15.87036705,Gorilla
19.14325812,16.56656024,0.0,6.470890944,2.705183773,Human
14.22843571,11.71106832,6.470890944,0.0,5.153346074,Marmoset
18.6321163,15.87036705,2.705183773,5.153346074,0.0,Rhesus
