Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,10.83096904,31.40753241,16.61373139,8.996882552,Chimpanzee
10.83096904,0.0,39.05583256,25.74602213,18.25185709,Gorilla
31.40753241,39.05583256,0.0,31.57324151,32.59044491,Human
16.61373139,25.74602213,31.57324151,0.0,12.5174769,Marmoset
8.996882552,18.25185709,32.59044491,12.5174769,0.0,Rhesus
