Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,62.29816697,44.55853186,5.231266775,42.32415475,Chimpanzee
62.29816697,0.0,44.95010105,60.32591069,47.58329861,Gorilla
44.55853186,44.95010105,0.0,40.59212924,5.05950334,Human
5.231266775,60.32591069,40.59212924,0.0,38.16024592,Marmoset
42.32415475,47.58329861,5.05950334,38.16024592,0.0,Rhesus
