Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,10.58435775,55.50971043,62.4025152,59.62432397,Chimpanzee
10.58435775,0.0,49.18338971,56.32774253,53.60699189,Gorilla
55.50971043,49.18338971,0.0,8.690455381,5.982718662,Human
62.4025152,56.32774253,8.690455381,0.0,4.474402232,Marmoset
59.62432397,53.60699189,5.982718662,4.474402232,0.0,Rhesus
