Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,48.62682306,4.191352385,11.20068658,10.23709752,Chimpanzee
48.62682306,0.0,45.8995542,56.48451657,57.79840358,Gorilla
4.191352385,45.8995542,0.0,13.53357634,13.08558682,Human
11.20068658,56.48451657,13.53357634,0.0,5.772548425,Marmoset
10.23709752,57.79840358,13.08558682,5.772548425,0.0,Rhesus
