Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0,0.0,0.0,0,0.0,Chimpanzee
0,0.0,32.63462796,0,14.21840505,Gorilla
0,32.63462796,0.0,0,43.69074421,Human
0,0.0,0.0,0,0.0,Marmoset
0,14.21840505,43.69074421,0,0.0,Rhesus
