Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,25.64967628,23.8172696,7.880198312,6.343935267,Chimpanzee
25.64967628,0.0,13.54686251,25.98429974,28.69016562,Gorilla
23.8172696,13.54686251,0.0,26.24657193,28.90982849,Human
7.880198312,25.98429974,26.24657193,0.0,8.235465764,Marmoset
6.343935267,28.69016562,28.90982849,8.235465764,0.0,Rhesus
