Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,2.547591281,0,0,0,Chimpanzee
2.547591281,0.0,0,0,0,Gorilla
0.0,0.0,0,0,0,Human
0.0,0.0,0,0,0,Marmoset
0.0,0.0,0,0,0,Rhesus
