Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,8.015396373,39.83571107,29.58501105,32.24459855,Chimpanzee
8.015396373,0.0,33.04846891,22.69212112,26.32189827,Gorilla
39.83571107,33.04846891,0.0,18.4896135,26.94380638,Human
29.58501105,22.69212112,18.4896135,0.0,11.69583888,Marmoset
32.24459855,26.32189827,26.94380638,11.69583888,0.0,Rhesus
