Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,46.74823534,5.488450135,41.00245163,48.94943906,Chimpanzee
46.74823534,0.0,46.65349318,21.83366474,11.72167954,Gorilla
5.488450135,46.65349318,0.0,41.89939575,48.25802486,Human
41.00245163,21.83366474,41.89939575,0.0,31.09067826,Marmoset
48.94943906,11.72167954,48.25802486,31.09067826,0.0,Rhesus
