Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,31.81396496,44.43543913,51.59899284,19.94569161,Chimpanzee
31.81396496,0.0,44.33538398,47.78277665,32.04130926,Gorilla
44.43543913,44.33538398,0.0,19.84650353,48.24770571,Human
51.59899284,47.78277665,19.84650353,0.0,53.95981824,Marmoset
19.94569161,32.04130926,48.24770571,53.95981824,0.0,Rhesus
