Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,49.49769999,49.29182814,42.73443534,6.110016832,Chimpanzee
49.49769999,0.0,5.6870515,48.91272143,46.34109667,Gorilla
49.29182814,5.6870515,0.0,49.85102709,46.27711574,Human
42.73443534,48.91272143,49.85102709,0.0,37.73882612,Marmoset
6.110016832,46.34109667,46.27711574,37.73882612,0.0,Rhesus
