Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,2.647257376,16.53330513,17.77742429,27.05173284,Chimpanzee
2.647257376,0.0,17.00356906,16.89648546,24.94693146,Gorilla
16.53330513,17.00356906,0.0,25.18626294,33.35753583,Human
17.77742429,16.89648546,25.18626294,0.0,24.81695927,Marmoset
27.05173284,24.94693146,33.35753583,24.81695927,0.0,Rhesus
