Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,0,10.91841503,18.55325062,11.44627986,Chimpanzee
0.0,0,0.0,0.0,0.0,Gorilla
10.91841503,0,0.0,12.90186145,4.277204459,Human
18.55325062,0,12.90186145,0.0,13.39333481,Marmoset
11.44627986,0,4.277204459,13.39333481,0.0,Rhesus
