Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,5.700267283,23.45587115,17.20288715,3.971369176,Chimpanzee
5.700267283,0.0,18.23817046,11.89096901,7.828906084,Gorilla
23.45587115,18.23817046,0.0,6.810028099,25.21776859,Human
17.20288715,11.89096901,6.810028099,0.0,18.85496244,Marmoset
3.971369176,7.828906084,25.21776859,18.85496244,0.0,Rhesus
