Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,45.70147156,45.66177064,37.47921928,37.30499936,Chimpanzee
45.70147156,0.0,44.31087984,47.65283602,14.42366916,Gorilla
45.66177064,44.31087984,0.0,46.97956145,43.06217657,Human
37.47921928,47.65283602,46.97956145,0.0,41.10405355,Marmoset
37.30499936,14.42366916,43.06217657,41.10405355,0.0,Rhesus
