Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0.0,40.80615129,46.19120706,47.42951755,40.89368345,Chimpanzee
40.80615129,0.0,23.1705378,54.03784831,51.06428109,Gorilla
46.19120706,23.1705378,0.0,55.57888643,54.37631533,Human
47.42951755,54.03784831,55.57888643,0.0,26.16760701,Marmoset
40.89368345,51.06428109,54.37631533,26.16760701,0.0,Rhesus
