Chimpanzee,Gorilla,Human,Marmoset,Rhesus,index
0,0,0.0,0,0.0,Chimpanzee
0,0,0.0,0,0.0,Gorilla
0,0,0.0,0,25.72855963,Human
0,0,0.0,0,0.0,Marmoset
0,0,25.72855963,0,0.0,Rhesus
